ruta,clase,cubierto_base,cubierto_propuesta,manifiestos_propuesta
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-07/reservas-health-after.json,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-07/reservas-health-before.json,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-07/reservas-service.log,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-08/cockroach-containers-after.txt,E_metadata,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-08/cockroach-containers-before.txt,E_metadata,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-08/deployment-state-after.txt,E_metadata,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-08/deployment-state-before.txt,E_metadata,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-08/docker-stats-after.txt,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-08/docker-stats-before.txt,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-08/environment.txt,E_metadata,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-08/gateway-health-after.json,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-08/gateway-health-before.json,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-08/locust-report.html,C_derived,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-08/locust.log,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-08/locust_exceptions.csv,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-08/locust_failures.csv,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-08/locust_stats.csv,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-08/locust_stats_history.csv,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-08/metadata.json,E_metadata,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-08/prometheus-5xx-count.promql,A_codigo_documentacion,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-08/prometheus-5xx-percent-result.txt,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-08/prometheus-5xx-percent.promql,A_codigo_documentacion,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-08/prometheus-5xx-result.txt,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-08/prometheus-health-after.txt,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-08/prometheus-health-before.txt,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-08/prometheus-p95-result.txt,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-08/prometheus-p95.promql,A_codigo_documentacion,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-08/reservas-health-after.json,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-08/reservas-health-before.json,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-08/reservas-service.log,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-09/cockroach-containers-after.txt,E_metadata,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-09/cockroach-containers-before.txt,E_metadata,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-09/deployment-state-after.txt,E_metadata,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-09/deployment-state-before.txt,E_metadata,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-09/docker-stats-after.txt,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-09/docker-stats-before.txt,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-09/environment.txt,E_metadata,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-09/gateway-health-after.json,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-09/gateway-health-before.json,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-09/locust-report.html,C_derived,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-09/locust.log,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-09/locust_exceptions.csv,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-09/locust_failures.csv,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-09/locust_stats.csv,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-09/locust_stats_history.csv,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-09/metadata.json,E_metadata,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-09/prometheus-5xx-count.promql,A_codigo_documentacion,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-09/prometheus-5xx-percent-result.txt,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-09/prometheus-5xx-percent.promql,A_codigo_documentacion,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-09/prometheus-5xx-result.txt,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-09/prometheus-health-after.txt,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-09/prometheus-health-before.txt,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-09/prometheus-p95-result.txt,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-09/prometheus-p95.promql,A_codigo_documentacion,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-09/reservas-health-after.json,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-09/reservas-health-before.json,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-09/reservas-service.log,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-10/cockroach-containers-after.txt,E_metadata,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-10/cockroach-containers-before.txt,E_metadata,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-10/deployment-state-after.txt,E_metadata,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-10/deployment-state-before.txt,E_metadata,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-10/docker-stats-after.txt,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-10/docker-stats-before.txt,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-10/environment.txt,E_metadata,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-10/gateway-health-after.json,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-10/gateway-health-before.json,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-10/locust-report.html,C_derived,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-10/locust.log,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-10/locust_exceptions.csv,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-10/locust_failures.csv,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-10/locust_stats.csv,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-10/locust_stats_history.csv,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-10/metadata.json,E_metadata,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-10/prometheus-5xx-count.promql,A_codigo_documentacion,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-10/prometheus-5xx-percent-result.txt,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-10/prometheus-5xx-percent.promql,A_codigo_documentacion,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-10/prometheus-5xx-result.txt,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-10/prometheus-health-after.txt,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-10/prometheus-health-before.txt,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-10/prometheus-p95-result.txt,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-10/prometheus-p95.promql,A_codigo_documentacion,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-10/reservas-health-after.json,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-10/reservas-health-before.json,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h/rep-10/reservas-service.log,B_raw,si,si,experimentos/resultados/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/SHA256SUMS,D_manifest,no,no,
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/cockroach-containers-after.txt,E_metadata,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/cockroach-containers-before.txt,E_metadata,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/deployment-state-after.txt,E_metadata,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/deployment-state-before.txt,E_metadata,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/docker-stats-after.txt,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/docker-stats-before.txt,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/environment.txt,E_metadata,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/gateway-health-after.json,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/gateway-health-before.json,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/gateway-service.log,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/locust-final-stats.json,C_derived,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/locust-report.html,C_derived,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/locust.log,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/locust_exceptions.csv,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/locust_failures.csv,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/locust_requests.csv,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/locust_stats.csv,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/locust_stats_history.csv,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/metadata.json,E_metadata,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/phase-boundaries.json,E_metadata,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/prometheus-5xx-count.promql,A_codigo_documentacion,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/prometheus-5xx-percent-result.txt,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/prometheus-5xx-percent.promql,A_codigo_documentacion,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/prometheus-5xx-result.txt,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/prometheus-gateway-status-by-uri-result.json,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/prometheus-gateway-status-by-uri.promql,A_codigo_documentacion,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/prometheus-health-after.txt,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/prometheus-health-before.txt,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/prometheus-p95-result.txt,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/prometheus-p95.promql,A_codigo_documentacion,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/prometheus-reservas-status-by-uri-result.json,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/prometheus-reservas-status-by-uri.promql,A_codigo_documentacion,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/reservas-health-after.json,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/reservas-health-before.json,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/reservas-service.log,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/SHA256SUMS,D_manifest,no,no,
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/cockroach-containers-after.txt,E_metadata,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/cockroach-containers-before.txt,E_metadata,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/deployment-state-after.txt,E_metadata,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/deployment-state-before.txt,E_metadata,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/docker-stats-after.txt,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/docker-stats-before.txt,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/environment.txt,E_metadata,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/gateway-health-after.json,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/gateway-health-before.json,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/gateway-service.log,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/locust-final-stats.json,C_derived,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/locust-report.html,C_derived,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/locust.log,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/locust_exceptions.csv,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/locust_failures.csv,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/locust_requests.csv,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/locust_stats.csv,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/locust_stats_history.csv,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/metadata.json,E_metadata,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/phase-boundaries.json,E_metadata,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/phase-summary.json,C_derived,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/prometheus-5xx-count.promql,A_codigo_documentacion,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/prometheus-5xx-percent-result.txt,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/prometheus-5xx-percent.promql,A_codigo_documentacion,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/prometheus-5xx-result.txt,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/prometheus-gateway-status-by-uri-result.json,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/prometheus-gateway-status-by-uri.promql,A_codigo_documentacion,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/prometheus-health-after.txt,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/prometheus-health-before.txt,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/prometheus-p95-result.txt,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-01-attempt-03/SHA256SUMS
